komoditas,tanggal,harga,provinsi
Cabai Rawit,2023-03-14,61950.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-15,61950.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-16,61950.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-17,61950.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-20,61950.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-21,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-22,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-23,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-24,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-27,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-28,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-29,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-30,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-03-31,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-03,78700.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-04,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-05,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-06,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-07,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-10,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-11,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-12,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-13,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-14,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-17,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-18,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-19,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-20,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-21,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-24,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-25,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-26,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-27,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-04-28,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-01,81200.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-02,72450.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-03,72450.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-04,72450.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-05,72450.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-08,72450.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-09,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-10,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-11,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-12,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-15,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-16,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-17,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-18,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-19,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-22,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-23,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-24,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-25,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-26,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-29,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-30,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-05-31,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-01,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-02,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-05,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-06,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-07,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-08,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-09,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-12,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-13,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-14,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-15,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-16,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-19,64950.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-20,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-21,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-22,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-23,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-26,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-27,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-28,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-29,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-06-30,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-03,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-04,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-05,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-06,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-07,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-10,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-11,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-12,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-13,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-14,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-17,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-18,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-19,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-20,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-21,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-24,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-25,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-26,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-27,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-28,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-07-31,56200.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-01,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-02,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-03,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-04,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-07,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-08,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-09,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-10,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-11,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-14,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-15,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-16,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-17,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-18,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-21,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-22,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-23,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-24,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-25,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-28,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-29,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-30,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-08-31,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-01,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-04,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-05,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-06,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-07,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-08,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-11,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-12,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-13,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-14,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-15,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-18,49950.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-19,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-20,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-21,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-22,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-25,48700.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-26,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-27,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-28,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-09-29,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-02,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-03,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-04,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-05,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-06,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-09,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-10,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-11,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-12,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-13,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-16,50200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-17,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-18,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-19,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-20,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-23,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-24,51200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-25,51200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-26,51200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-27,51200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-30,51200.0,Nusa Tenggara Barat
Cabai Rawit,2023-10-31,54700.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-01,54700.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-02,54700.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-03,54700.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-06,54700.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-07,62450.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-08,62450.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-09,62450.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-10,62450.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-13,62450.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-14,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-15,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-16,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-17,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-20,69950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-21,73950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-22,73950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-23,73950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-24,73950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-27,73950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-28,73950.0,Nusa Tenggara Barat
Cabai Rawit,2023-11-29,,Nusa Tenggara Barat
Cabai Rawit,2023-11-30,,Nusa Tenggara Barat
Cabai Rawit,2023-12-01,,Nusa Tenggara Barat
Cabai Rawit,2023-12-04,,Nusa Tenggara Barat
Cabai Rawit,2023-12-05,,Nusa Tenggara Barat
Cabai Rawit,2023-12-06,,Nusa Tenggara Barat
Cabai Rawit,2023-12-07,,Nusa Tenggara Barat
Cabai Rawit,2023-12-08,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-11,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-12,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-13,,Nusa Tenggara Barat
Cabai Rawit,2023-12-14,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-15,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-18,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-19,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-20,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-21,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-22,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-25,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-26,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-27,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-28,75200.0,Nusa Tenggara Barat
Cabai Rawit,2023-12-29,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-01,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-02,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-03,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-04,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-05,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-08,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-09,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-10,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-11,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-12,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-15,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-16,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-17,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-18,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-19,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-22,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-23,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-24,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-25,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-26,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-29,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-30,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-01-31,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-01,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-02,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-05,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-06,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-07,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-08,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-09,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-12,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-13,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-14,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-15,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-16,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-19,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-20,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-21,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-22,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-23,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-26,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-27,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-28,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-02-29,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-01,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-04,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-05,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-06,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-07,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-08,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-11,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-12,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-13,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-14,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-15,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-18,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-19,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-20,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-21,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-22,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-25,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-26,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-27,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-28,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-03-29,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-01,75200.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-02,69950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-03,69950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-04,69950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-05,69950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-08,69950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-09,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-10,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-11,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-12,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-15,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-16,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-17,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-18,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-19,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-22,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-23,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-24,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-25,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-26,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-29,64950.0,Nusa Tenggara Barat
Cabai Rawit,2024-04-30,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-01,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-02,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-03,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-06,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-07,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-08,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-09,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-10,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-13,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-14,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-15,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-16,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-17,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-20,66200.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-21,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-22,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-23,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-24,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-27,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-28,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-29,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-30,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-05-31,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-03,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-04,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-05,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-06,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-07,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-10,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-11,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-12,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-13,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-14,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-17,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-18,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-19,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-20,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-21,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-24,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-25,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-26,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-27,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-06-28,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-01,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-02,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-03,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-04,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-05,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-08,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-09,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-10,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-11,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-12,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-15,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-16,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-17,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-18,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-19,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-22,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-23,66150.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-24,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-25,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-26,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-29,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-30,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-07-31,,Nusa Tenggara Barat
Cabai Rawit,2024-08-01,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-02,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-05,67400.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-06,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-07,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-08,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-09,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-12,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-13,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-14,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-15,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-16,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-19,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-20,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-21,,Nusa Tenggara Barat
Cabai Rawit,2024-08-22,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-23,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-26,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-27,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-28,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-29,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-08-30,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-02,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-03,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-04,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-05,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-06,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-09,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-10,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-11,,Nusa Tenggara Barat
Cabai Rawit,2024-09-12,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-13,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-16,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-17,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-18,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-19,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-20,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-23,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-24,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-25,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-26,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-27,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-09-30,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-01,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-02,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-03,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-04,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-07,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-08,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-09,69900.0,Nusa Tenggara Barat
